865/865,id,pubstate,pubdate,created,modified,word_count,menu_count,title,path
583,8482093630706269025,published,2011-08-10 22:42,2011-08-10 22:42,2012-03-08 11:28,33,0,Styre og ledelse,/ledelsen
584,8482093630706269034,published,2011-08-10 22:42,2011-08-10 22:42,2012-03-01 13:39,30,0,University Leadership,/ledelsen/en
585,8484772882432234912,published,2009-10-08 12:24,2009-10-08 12:24,2012-01-26 10:11,73,1,Sosialepidemiologi,/fg/sosepi
586,8484772882432234921,published,2009-10-08 12:24,2009-10-08 12:24,2012-01-26 10:11,139,1,Livskvalitet,/fg/livskvalitet
587,8484772882432234930,published,2009-10-08 12:24,2009-10-08 12:24,2012-02-01 07:30,214,1,Praxeologi,/fg/praxeologi
588,8484772882432234939,published,2009-10-08 12:24,2009-10-08 12:24,2011-05-20 11:43,28,1,Bergen Summer Research School,/fs/bsrs
589,8484772882432234948,published,2009-10-08 12:24,2009-10-08 12:24,2011-12-16 23:47,132,0,Forskerskole i middelalderstudier,/fs/cms
590,8484772882432234957,published,2009-10-08 12:24,2009-10-08 12:24,2010-09-23 22:39,220,1,Nasjonal forskerskole i klimadynamikk,/fs/resclim
591,8484772882432234966,published,2009-10-08 12:24,2009-10-08 12:24,2010-09-23 22:39,61,0,Forskerskole for sosial samhandling og vekst,/fs/ghig
592,8484772882432234975,published,2009-10-08 12:24,2009-10-08 12:24,2012-01-20 14:56,137,1,Forskerskolen i klinisk medisin,/fs/kliniskmedisin
593,8484772882432234984,published,2009-10-08 12:24,2009-10-08 12:24,2012-03-08 15:33,53,2,Forskerskolen i samfunnsmedisinske fag og helsefag,/fs/samfmed-helse
594,8484772882432234993,published,2009-10-08 12:24,2009-10-08 12:24,2010-09-23 22:39,84,0,Forskerskolen i språkvitenskap og filologi,/fs/lingfil
595,8484772882432235002,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-12 14:41,61,2,Forskerskole i internasjonal helse,/fs/ih
596,8484772882432235011,published,2009-10-08 12:25,2009-10-08 12:25,2011-11-15 23:48,7,0,Den internasjonale forskerskolen i integrativ nevrovitenskap,/fs/igsin
597,8484772882432235020,published,2009-10-08 12:25,2009-10-08 12:25,2012-02-29 13:10,76,0,International Graduate School in Integrated Neuroscience,/rs/igsin
598,8484772882432235027,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-07 14:52,0,1,Praxeology,/rg/praxeology
599,8484772882432235034,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-01 10:30,260,2,Bergen Summer Research School,/rs/bsrs
600,8484772882432235041,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-07 14:52,0,1,Quality of life,/rg/qol
601,8484772882432235048,published,2009-10-08 12:25,2009-10-08 12:25,2012-02-22 09:01,136,0,Research School in Medieval Studies,/rs/cms
602,8484772882432235055,published,2009-10-08 12:25,2009-10-08 12:25,2011-05-26 12:08,212,2,Norwegian School in Climate Dynamics,/rs/resclim
603,8484772882432235062,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-07 14:52,0,1,Socialepidemiology,/rg/socialepi
604,8484772882432235069,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-15 13:58,148,1,Bergen Postgraduate School of Clinical Medical research,/rs/clinicalmedicine
605,8484772882432235076,published,2009-10-08 12:25,2009-10-08 12:25,2012-01-04 14:12,124,0,Graduate School of Human Interaction and Growth,/rs/ghig
606,8484772882432235083,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-12 09:48,2,0,PhD Research School in Linguistics and Philology,/rs/lingphil
607,8484772882432235090,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-07 14:52,66,2,The Research School in Public Health and Primary Health Care,/rs/public-health
608,8484772882432235097,published,2009-10-08 12:25,2009-10-08 12:25,2012-03-15 13:58,46,3,Research School for International Health,/rs/ih
609,8522060616394283692,published,2011-03-23 23:38,2011-03-23 23:38,2012-03-12 13:07,0,0,The Interaction Research Group,/fg/interaction
610,8523328290095770067,published,2012-01-20 23:49,2012-01-20 23:49,2012-02-29 12:07,0,0,Seksjon for ernæring,/fg/ern
611,8523328290095770076,published,2012-01-20 23:49,2012-01-20 23:49,2012-01-20 23:50,0,0,Section for Nutrition,/rg/ern
612,8622938340795597881,published,2010-12-06 09:40,2010-12-06 09:40,2012-03-06 14:14,0,1,Kjemididaktikk/ Lærerutdanning,/fg/kjemdidakt
613,8622938340795597890,published,2010-12-06 09:40,2010-12-06 09:40,2012-01-20 07:59,103,1,Kjemometri og Analytisk kjemi,/fg/kmetrianalys
614,8622938340795597899,published,2010-12-06 09:40,2010-12-06 09:40,2012-02-13 11:08,189,1,Nanomodellering og Teoretisk kjemi,/fg/nanomodteor
615,8622938340795597908,published,2010-12-06 09:40,2010-12-06 09:40,2011-08-16 09:02,0,1,Naturstoffkjemi og Farmakognosi,/fg/natursfarmak
616,8622938340795597917,published,2010-12-06 09:40,2010-12-06 09:40,2011-08-16 08:45,85,1,NMR-spektroskopi,/fg/nmrspektro
617,8622938340795597926,published,2010-12-06 09:40,2010-12-06 09:40,2012-01-12 14:33,0,1,Petroleum- og Kolloidkjemi,/fg/petrokolloid
618,8622938340795597935,published,2010-12-06 09:40,2010-12-06 09:40,2011-10-05 14:05,74,1,Uorganisk nanokjemi og Katalyse,/fg/uorgnanokat
619,8622938340795597944,published,2010-12-06 09:40,2010-12-06 09:40,2011-10-05 18:04,2,0,Inorganic nanochemistry and Catalysis,/rg/inorgnanocat
620,8622938340795597951,published,2010-12-06 09:40,2010-12-06 09:40,2010-12-06 09:40,0,0,Petroleum and Colloid chemistry,/rg/petrocolloid
621,8622938340795597958,published,2010-12-06 09:40,2010-12-06 09:40,2010-12-06 09:40,0,0,Natural product chemistry and Pharmacognosy,/rg/natprodpharm
622,8622938340795597965,published,2010-12-06 09:40,2010-12-06 09:40,2011-04-12 07:02,104,1,NMR spectroscopy,/rg/nmrspectro
623,8622938340795597972,published,2010-12-06 09:40,2010-12-06 09:40,2011-04-15 07:54,27,0,Chemometrics and Analytical chemistry,/rg/chemomanalys
624,8622938340795597979,published,2010-12-06 09:40,2010-12-06 09:40,2010-12-06 09:40,0,0,Nanomodeling and Theoretical chemistry,/rg/nanomodtheor
625,8622938340795597986,published,2010-12-06 09:40,2010-12-06 09:40,2011-03-15 07:13,0,0,Science education and Chemistry didactics,/rg/sciedchemdid
626,8635748581830858859,published,2009-12-03 12:50,2009-12-03 12:50,2012-03-07 08:45,52,4,"Helse-, miljø- og sikkerhetsseksjonen",/hms
627,8688205753881757480,published,2010-02-11 23:13,2010-02-11 23:13,2011-06-08 12:46,219,2,The Role of Ugandan Folklores as Repository of Traditional Wisdom,/rg/uganda
628,8750360230298159064,published,2009-10-08 11:56,2009-10-08 11:56,2010-09-23 22:39,100,0,Forskerskole i molekylærbiologi og bioinformatikk,/fs/mcb
629,8750360230298159073,published,2009-10-08 11:56,2009-10-08 11:56,2012-01-26 11:17,51,2,Molecular and Computational Biology Research School,/rs/mcb
630,8843449594468466210,published,2010-06-22 22:18,2010-06-22 22:18,2011-11-21 11:53,78,1,Social Influence Processes on Adolescent Health,/rg/sipa
631,8871127619793476708,published,2011-10-28 08:45,2011-10-28 08:45,2011-11-11 09:49,36,0,For ansatte,/foransatte
632,8871127619793476717,published,2011-10-28 08:45,2011-10-28 08:45,2011-10-28 08:46,0,0,For employees,/foremployees
633,8888997494603005655,published,2009-09-30 08:18,2009-09-30 08:18,2010-11-03 12:47,184,1,ETECvak: Vaksiner mot barnediaré i lav- og mellominntektsland,/fg/etecvak
634,8888997494603005664,published,2009-09-30 08:18,2009-09-30 08:18,2011-06-08 12:54,185,3,ETECvac: Vaccines for childhood diarrhea in low- and middle-income countries,/rg/etecvac
635,8923703414359817718,published,2011-03-02 09:42,2011-03-02 09:42,2011-11-28 15:11,20,1,Barnehelse og ernæring,/fg/barnehelse
636,8923703414359817727,published,2011-03-02 09:42,2011-03-02 09:42,2011-12-19 13:04,36,1,HIV/AIDS: tverrfagleg forskingsgruppe,/fg/hiv_aids
637,8923703414359817736,published,2011-03-02 09:42,2011-03-02 09:42,2012-03-02 13:37,76,5,Child Health and Nutrition,/rg/childhealth
638,8923703414359817743,published,2011-03-02 09:43,2011-03-02 09:43,2011-12-19 12:56,81,2,HIV/AIDS: crossdisciplinary research group,/rg/hiv_aids
639,8936084350252882057,published,2010-10-07 22:38,2010-10-07 22:38,2011-01-26 16:13,0,0,Styrt vevsbygging og regenerasjon,/fg/te
640,8936084350252882066,published,2010-10-07 22:38,2010-10-07 22:38,2010-10-07 22:38,0,0,Tissue Engineering,/rg/te
641,8983405018610223057,published,2010-08-31 10:52,2010-08-31 10:52,2012-01-26 10:11,106,1,"Kunnskap, utdanning og demokrati",/fg/kud
642,8983405018610223069,published,2010-08-31 10:52,2010-08-31 10:52,2012-02-01 09:25,100,1,Undervisningsprofesjonalitet,/fg/up
643,8983405018610223081,published,2010-08-31 10:52,2010-08-31 10:52,2012-01-26 10:11,120,1,"Bildung, kunst og pedagogisk filosofi",/fg/bkp
644,8983405018610223093,published,2010-08-31 10:52,2010-08-31 10:52,2012-01-26 10:11,102,1,Digitale læringsfellesskap,/fg/dlc
645,8983405018610223105,published,2010-08-31 10:52,2010-08-31 10:52,2012-01-26 10:11,107,1,Forskningsgruppen for læring og undervisning i høyere utdanning,/fg/fluh
646,8991766643893623065,published,2009-02-03 01:33,2009-02-03 01:33,2012-03-11 17:24,0,2,Programming Theory,/rg/pt
647,9000625789282784657,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,23,0,Evolutionary ecology,/rg/evo
648,9000625789282784664,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,99,0,Fish immunology,/rg/fi
649,9000625789282784671,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,26,0,Fisheries Ecology and Aquaculture,/rg/fea
650,9000625789282784678,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,202,0,Fish Disease Research Group - FDRG,/rg/fdrg
651,9000625789282784685,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,68,0,General microbiology,/rg/gm
652,9000625789282784692,retracted,2008-12-18 15:26,2008-12-18 15:26,2009-02-08 18:18,106,0,Centre for Geobiology,/rg/CGB
653,9000625789282784699,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,50,0,Marine biodiversity,/rg/mb
654,9000625789282784706,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,42,0,Marine microbiology,/rg/mm
655,9000625789282784713,published,2008-12-18 15:26,2008-12-18 15:26,2011-05-13 22:36,47,0,Theoretical Ecology Group,/rg/modelling
656,9000625789282784720,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,59,0,Marine Developmental Biology,/rg/mdb
657,9000625789282784727,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-16 08:50,57,0,The Grieg Academy,/grieg/en
658,9000625789282784740,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,244,0,Centre for Geobiology,/geobio/en
659,9000625789282784754,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-08 15:40,40,1,Centre for Pharmacy,/farmasi/en
660,9000625789282784768,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,102,0,Department of Sociology,/sosio/en
661,9000625789282784781,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-26 10:11,58,0,Faculty of Humanities,/hf/en
662,9000625789282784795,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-15 23:39,23,0,Department of Estate and Facilities Management,/eia/en
663,9000625789282784808,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-13 11:21,52,1,Geophysical Institute,/gfi/en
664,9000625789282784821,published,2008-12-18 15:26,2008-12-18 15:26,2009-04-03 10:07,17,2,Department of special collections ,/ub/spesial/en
665,9000625789282784835,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 14:04,178,1,Department of Research Management,/fa/en
666,9000625789282784848,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-15 10:43,59,0,Department of Social Anthropology,/antro/en
667,9000625789282784862,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,49,0,Department of Comparative Politics,/sampol/en
668,9000625789282784876,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,132,7,Democracy and Development,/rg/democracy
669,9000625789282784896,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-09 13:41,120,2,Ecological & Environmental Change Research Group,/rg/EECRG
670,9000625789282784903,published,2008-12-18 15:26,2008-12-18 15:26,2009-01-20 10:11,2,1,Industrial organisation and economic organisation,/rg/indorgec
671,9000625789282784910,published,2008-12-18 15:26,2008-12-18 15:26,2010-02-04 11:41,332,1,Social Insurance and labour economics,/rg/socialinsur
672,9000625789282784917,published,2008-12-18 15:26,2008-12-18 15:26,2011-05-25 11:55,221,2,Challenging the State,/rg/challenging
673,9000625789282784924,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-27 17:10,29,2,Poverty Politics Research Group,/rg/poverty
674,9000625789282784931,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-06 13:39,133,3,Global Moments in the Levant,/rg/globalmoment
675,9000625789282784938,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-07 20:36,76,0,Phylogenetic Systematics and Evolution,/rg/pse
676,9000625789282784945,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-18 20:25,101,0,Environmental toxicology,/rg/toxicology
677,9000625789282784952,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-27 09:52,0,1,Post Ottoman Group,/rg/ottoman
678,9000625789282784959,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-06 14:15,57,2,Bergen Pacific Studies Research Group,/rg/pacific
679,9000625789282784966,published,2008-12-18 15:26,2008-12-18 15:26,2009-03-13 12:27,12,0,Conditions and Strategies for Developing Language Competences,/rg/strategies
680,9000625789282784973,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-08 15:37,14,1,Faculty of Mathematics and Natural Sciences,/matnat/en
681,9000625789282784987,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-03 15:44,0,2,Department of Surgical Sciences,/kir/en
682,9000625789282785001,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-08 16:06,65,0,Evolutionary fisheries ecology,/rg/evofish
683,9000625789282785008,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,52,1,Aquatic behavioral ecology,/rg/abe
684,9000625789282785022,published,2008-12-18 15:26,2008-12-18 15:26,2010-01-23 16:32,0,0,"Theoretical physics, energy physics and process technology",/rg/theory
685,9000625789282785029,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-21 10:06,102,4,Acquisitions department,/tilvekstavd/en
686,9000625789282785042,published,2008-12-18 15:26,2008-12-18 15:26,2009-03-04 20:33,24,1,Space physics,/rg/space
687,9000625789282785049,published,2008-12-18 15:26,2008-12-18 15:26,2009-09-01 12:00,0,0,Subatomic physics,/rg/subatomic
688,9000625789282785056,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-11 15:16,145,0,Petroleum and process technology,/rg/ptech
689,9000625789282785063,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-26 10:11,161,0,Electronics and measurement science,/rg/electro
690,9000625789282785070,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:31,0,0,Acoustics,/rg/acoustics
691,9000625789282785077,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:31,0,0,Science education and outreach,/rg/education
692,9000625789282785084,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-26 10:11,0,0,Optics and atomic physics,/rg/optics
693,9000625789282785091,published,2008-12-18 15:26,2008-12-18 15:26,2011-01-20 09:38,32,0,Nanophysics,/rg/nano
694,9000625789282785098,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,33,0,Department of Geography,/geografi/en
695,9000625789282785112,published,2008-12-18 15:26,2008-12-18 15:26,2011-06-14 12:29,0,0,Cellular dynamics and -communication,/rg/celldyn_1
696,9000625789282785119,published,2008-12-18 15:26,2008-12-18 15:26,2011-11-29 14:49,54,1,Biorecognition,/rg/biorec
697,9000625789282785126,published,2008-12-18 15:26,2008-12-18 15:26,2011-05-13 05:54,39,0,Cardiovascular Research Group,/rg/cardio
698,9000625789282785133,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-16 23:47,148,0,"Department of Linguistic, Literary and Aesthetic Studies",/lle/en
699,9000625789282785147,published,2008-12-18 15:26,2008-12-18 15:26,2010-12-30 11:47,84,0,Matrix biology,/rg/matrix
700,9000625789282785154,published,2008-12-18 15:26,2008-12-18 15:26,2010-12-07 10:03,23,0,Craniofacial Development Biology,/rg/cranio
701,9000625789282785161,published,2008-12-18 15:26,2008-12-18 15:26,2011-05-25 12:09,0,0,Neuroscience Research Group,/rg/neurosci
702,9000625789282785168,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-21 11:51,82,0,Neurotargeting Research Group,/rg/neurotarg
703,9000625789282785175,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-08 22:31,58,0,The Translational Signaling Group,/rg/tsg
704,9000625789282785182,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-05 23:14,43,0,Translational Cancer Research,/rg/trancancer
705,9000625789282785189,published,2008-12-18 15:26,2008-12-18 15:26,2009-06-04 15:00,8,0,Transculturations: Nordic Network of Transcultural Literary Studies,/rg/transcult
706,9000625789282785196,published,2008-12-18 15:26,2008-12-18 15:26,2011-10-12 13:10,0,0,The Bergen Shakespeare and Drama Network,/rg/bsdn
707,9000625789282785203,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-10 19:51,0,1,The Future of Russian,/rg/future_r
708,9000625789282785210,published,2008-12-18 15:26,2008-12-18 15:26,2009-06-03 07:40,143,1,Group for Performance Anxiety Research and Qualitative Clinical Studies,/rg/parqcs
709,9000625789282785217,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-01 14:06,155,2,Bergen Judgement & Decision Making and Social Cognition,/rg/jdm-sc
710,9000625789282785224,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-01 14:06,7,2,Bergen Bullying Research Group,/rg/bbrg
711,9000625789282785231,published,2008-12-18 15:26,2008-12-18 15:26,2009-11-05 10:47,102,1,Trauma Psychology Research Group,/rg/tprg
712,9000625789282785238,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-01 14:14,152,1,Operational Psychology Research Group,/rg/oprg
713,9000625789282785245,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-01 14:07,178,2,"Bergen Laboratory for the Study of Decision, Intuition, Consciousness, and Emotion",/rg/dice-lab
714,9000625789282785252,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-22 11:05,58,2,Institute of Medicine,/indremedisin/en
715,9000625789282785266,published,2008-12-18 15:26,2008-12-18 15:26,2011-05-23 09:14,0,1,"Climate, Landscape and Environmental Change",/rg/landscape
716,9000625789282785273,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:30,0,0,Environmental and Social Change in Developing Countries,/rg/develop
717,9000625789282785280,published,2008-12-18 15:26,2008-12-18 15:26,2011-06-15 09:31,54,0,Cellular Networks Group,/rg/cellnet
718,9000625789282785287,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:30,0,0,"Economic Geography, Landscape and Environmental Change",/rg/region
719,9000625789282785294,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-16 23:47,16,1,Centre for Womens and Gender Research,/skok/en
720,9000625789282785308,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-27 13:32,484,6,System Dynamics,/rg/dynamics
721,9000625789282785315,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-15 23:46,218,2,Department of Clinical Medicine,/kliniskmedisin/en
722,9000625789282785329,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-15 13:58,60,0,Faculty of Medicine and Dentistry,/mofa/en
723,9000625789282785342,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-03 15:44,0,0,Dental University Hospital,/ok/en
724,9000625789282785355,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,119,1,Research Group for Occupational and Environmental Medicine,/rg/occenviron
725,9000625789282785362,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,124,1,General Practice,/rg/genpract
726,9000625789282785369,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-19 09:39,0,0,Protein Biochemistry,/rg/protchem
727,9000625789282785376,published,2008-12-18 15:26,2008-12-18 15:26,2011-08-15 08:07,53,1,Medicinal Chemistry,/rg/medchem
728,9000625789282785383,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 15:16,56,0,IT department,/it/en
729,9000625789282785409,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-21 10:06,59,4,Medical and Dentistry Library ,/ub/mofa/en
730,9000625789282785422,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-02 11:19,52,0,Department of Administration and Organization Theory,/admorg/en
731,9000625789282785436,published,2008-12-18 15:26,2008-12-18 15:26,2011-06-10 12:47,224,2,Productive Learning Practice,/rg/plp
732,9000625789282785450,published,2008-12-18 15:26,2008-12-18 15:26,2009-09-01 12:28,0,1,Research Group for Biological and Medical Psychology,/rg/bmp
733,9000625789282785457,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-01 14:14,226,3,Society and Workplace Diversity Research Group,/rg/saw
734,9000625789282785464,published,2008-12-18 15:26,2008-12-18 15:26,2009-09-01 11:39,216,1,The Bergen Group for Treatment Research,/rg/btr
735,9000625789282785471,published,2008-12-18 15:26,2008-12-18 15:26,2009-06-05 14:26,103,1,The Bergen Relational Theory and Psychotherapy Research Group,/rg/rtpr
736,9000625789282785478,published,2008-12-18 15:26,2008-12-18 15:26,2009-06-11 06:44,44,1,The Forensic Research Group,/rg/frg
737,9000625789282785485,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-09 13:32,0,2,Democracy and rule of law,/rg/demlaw
738,9000625789282785492,published,2008-12-18 15:26,2008-12-18 15:26,2009-03-05 14:23,4,0,Craniofacial Development and Function,/rg/crandevfunc
739,9000625789282785499,published,2008-12-18 15:26,2008-12-18 15:26,2010-11-17 19:54,0,0,Oral Infections and Inflammations,/rg/orinfekinfl
740,9000625789282785506,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-28 11:25,36,1,Division of Communication,/form/en
741,9000625789282785519,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-09 13:08,233,2,Bjerknes Centre for Climate Research,/bjerknes/en
742,9000625789282785532,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-21 10:06,50,4,"Psychology, Education and Health Library ",/ub/puh/en
743,9000625789282785545,published,2008-12-18 15:26,2008-12-18 15:26,2011-08-25 08:43,146,1,Molecular Bioenergetics and Signalling,/rg/nad-group
744,9000625789282785552,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,59,0,Department of Biology,/bio/en
745,9000625789282785566,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,150,0,Department of Chemistry,/kj/en
746,9000625789282785579,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-21 10:06,53,4,Law Library,/ub/jur/en
747,9000625789282785592,published,2008-12-18 15:26,2008-12-18 15:26,2011-05-23 09:14,61,2,Climate Dynamics,/rg/climate
748,9000625789282785599,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-13 11:21,136,3,Physical Oceanography,/rg/fysos
749,9000625789282785606,published,2008-12-18 15:26,2008-12-18 15:26,2010-03-30 16:30,259,0,Cell signaling,/rg/cellsignal
750,9000625789282785613,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,54,1,Physiotherapy Research Group,/rg/physther
751,9000625789282785627,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,0,2,Lifestyle epidemiology,/rg/lifestyle
752,9000625789282785634,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,0,1,Genetic epidemiology,/rg/gen-epi
753,9000625789282785641,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-03 12:16,54,2,Meteorology,/rg/meten
754,9000625789282785648,retracted,2008-12-18 15:26,2008-12-18 15:26,2012-02-13 11:21,244,3,Small scale oceanography,/rg/smalloc
755,9000625789282785655,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-09 14:14,50,4,"Global health: ethics, economics & culture",/rg/globhealth
756,9000625789282785662,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-03 15:41,62,2,Chemical oceanography,/rg/chemoc
757,9000625789282785669,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-22 10:06,95,3,"Work, Knowledge, Economy and Education  ",/rg/wokeked
758,9000625789282785676,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-09 14:02,69,2,"Welfare, Inequality and Life course",/rg/welcin
759,9000625789282785683,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-24 13:50,85,2,"Migration, Environment and Development",/rg/migendev
760,9000625789282785690,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-05 23:02,2,1,"Natural resources, environmental and development economics",/rg/red
761,9000625789282785697,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-24 13:32,191,3,Health economics,/rg/heb
762,9000625789282785717,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:30,0,0,Structural Geology,/rg/geology
763,9000625789282785724,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,99,0,Centre for the Study of the Sciences and the Humanities,/svt/en
764,9000625789282785738,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,0,1,Department of Human Resources ,/poa/en
765,9000625789282785751,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-21 10:06,63,0,Department of Philosophy,/fof/en
766,9000625789282785765,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 13:21,0,1,The Department of Biomedicine,/biomedisin/en
767,9000625789282785779,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-02 09:06,34,3,University Museum of Bergen,/universitymuseum
768,9000625789282785792,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-07 13:18,19,0,Division of Student Affairs,/ua/en
769,9000625789282785805,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-01 07:37,52,7,Science Library,/ub/realfag/en
770,9000625789282785818,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-05 16:33,69,0,Biomaterials,/rg/biomaterial/en
771,9000625789282785825,published,2008-12-18 15:26,2008-12-18 15:26,2010-02-05 14:22,0,0,Patient- and community based clinical dental research,/rg/communclinical
772,9000625789282785839,published,2008-12-18 15:26,2008-12-18 15:26,2010-09-20 08:36,0,0,Literature and Science,/rg/lit_sci
773,9000625789282785846,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-03 18:43,41,0,Section at Deaconess Home Hospital Haraldsplass,/rg/hds
774,9000625789282785853,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-29 12:15,0,0,Section for Rheumatology,/rg/rheuma
775,9000625789282785860,published,2008-12-18 15:26,2008-12-18 15:26,2011-11-16 13:19,46,0,Section for Oncology,/rg/onco
776,9000625789282785867,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,55,0,Department of Earth Science,/geo/en
777,9000625789282785895,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-21 10:06,32,7,Social Sciences and Arts Library ,/ub/svh/en
778,9000625789282785908,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,60,0,Faculty of Law,/jur/en
779,9000625789282785922,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-08 09:15,143,1,The Gade Institute,/gades/en
780,9000625789282785935,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 09:12,88,0,Faculty of Psychology,/psyfa/en
